scenario,request_source,station_id,station_name,latitude,longitude,seeds,requests_mean,failures_avoided_mean,failures_avoided_median,failures_avoided_p10,failures_avoided_p90,worsening_seeds,worsening_probability,improving_seeds,improving_probability,tied_seeds,p0_service_rate_mean,p2r_service_rate_mean,observed_baseline_failures_avoided,observed_baseline_worsened,new_worsening_under_latent,stability_class
base,observed,2342,대청역 1번출구 뒤,37.49390793,127.07962036,50,171,8.5,8.0,6,11,0,0.0,50,1.0,0,0.927018,0.976725,9,false,false,never_worsened
base,observed,2344,리엔파크 2단지 앞,37.46506119,127.10119629,50,62,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2347,두산건설 본사,37.51863861,127.03540039,50,65,25.22,25.0,20,30,0,0.0,50,1.0,0,0.334154,0.722154,28,false,false,never_worsened
base,observed,2348,포스코사거리(기업은행),37.50723267,127.05685425,50,362,21.26,19.0,8,34,1,0.02,49,0.98,0,0.764751,0.823481,52,false,true,intermittent_worsened
base,observed,2349,역삼빌딩 앞(하나은행 옆),37.50154495,127.03856659,50,46,16.08,16.0,13,19,0,0.0,50,1.0,0,0.49,0.839565,16,false,false,never_worsened
base,observed,2350,래미안그레이튼102동앞,37.49482346,127.04790497,50,38,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2351,청소년수련관(수영장)앞,37.48387909,127.0890274,50,46,7.58,8.0,6,9,0,0.0,50,1.0,0,0.800435,0.965218,7,false,false,never_worsened
base,observed,2352,서울본부세관(건설회관 앞),37.51758957,127.03502655,50,81,23.36,23.0,19,28,0,0.0,50,1.0,0,0.373086,0.661482,28,false,false,never_worsened
base,observed,2353,강남구청역 2번출구 뒤,37.51681137,127.04047394,50,140,49.62,49.0,42,56,0,0.0,50,1.0,0,0.355286,0.709714,47,false,false,never_worsened
base,observed,2354,청담역 2번출구,37.51978683,127.0567627,50,33,12.6,13.0,9,17,0,0.0,50,1.0,0,0.372727,0.754546,19,false,false,never_worsened
base,observed,2356,강남구청,37.51807022,127.04711914,50,77,23.1,23.0,17,28,0,0.0,50,1.0,0,0.533507,0.833507,28,false,false,never_worsened
base,observed,2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),37.50166321,127.04297638,50,73,13.44,14.0,10,16,0,0.0,50,1.0,0,0.708219,0.892329,17,false,false,never_worsened
base,observed,2358,구룡초사거리 (현대아파트10동 앞 ),37.48138428,127.05391693,50,77,5.5,5.0,4,7,0,0.0,50,1.0,0,0.873247,0.944675,9,false,false,never_worsened
base,observed,2359,"국립국악중,고교 정문 맞은편",37.47560501,127.05037689,50,176,-0.16,0.0,-1,0,6,0.12,0,0.0,44,1.0,0.999091,0,false,true,intermittent_worsened
base,observed,2360,도곡1동 주민센터 교차로,37.4928093,127.04138947,50,125,2.64,2.0,0,6,3,0.06,40,0.8,7,0.93024,0.95136,3,false,true,intermittent_worsened
base,observed,2362,신사동 가로수길 입구,37.51763535,127.02245331,50,78,-0.36,0.0,-1,0,14,0.28,0,0.0,36,1.0,0.995385,0,false,true,intermittent_worsened
base,observed,2363,강남 을지병원 교차로,37.51913834,127.02751923,50,44,-0.16,0.0,-1,0,8,0.16,0,0.0,42,1.0,0.996364,0,false,true,intermittent_worsened
base,observed,2364,도산공원교차로,37.52124023,127.0318985,50,59,-0.02,0.0,0,0,1,0.02,0,0.0,49,1.0,0.999661,0,false,true,intermittent_worsened
base,observed,2365,K+ 타워 앞,37.52330017,127.03847504,50,84,-0.76,-1.0,-2,0,27,0.54,0,0.0,23,1.0,0.990952,-1,true,false,intermittent_worsened
base,observed,2368,도곡동 경남아파트 건너편,37.48934174,127.04129791,50,67,11.68,12.5,7,15,0,0.0,50,1.0,0,0.583582,0.75791,23,false,false,never_worsened
base,observed,2369,KT선릉타워,37.50542831,127.0528717,50,155,14.74,15.0,12,17,0,0.0,50,1.0,0,0.881419,0.976516,16,false,false,never_worsened
base,observed,2370,한티역 3번출구,37.49655151,127.0542984,50,47,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2371,한국우편사업진흥원,37.51474762,127.03513336,50,59,29.08,29.0,24,33,0,0.0,50,1.0,0,0.307458,0.800339,36,false,false,never_worsened
base,observed,2372,대치역 사거리,37.49449921,127.063797,50,112,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2373,개포동역 사거리,37.48927689,127.06557465,50,57,4.62,5.0,3,6,0,0.0,50,1.0,0,0.904562,0.985614,5,false,false,never_worsened
base,observed,2375,수서역 1번출구 앞,37.48735046,127.10099792,50,169,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2376,수서역 6번출구 앞,37.48677826,127.10051727,50,179,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2377,수서역 5번출구,37.48735046,127.10232544,50,414,0.06,0.0,0,0,1,0.02,4,0.08,45,0.999517,0.999662,0,false,true,intermittent_worsened
base,observed,2380,삼성동베이직하우스앞,37.51169586,127.04934692,50,54,11.22,11.0,9,13,0,0.0,50,1.0,0,0.741482,0.949259,11,false,false,never_worsened
base,observed,2381,언주역 6번출구앞,37.50780869,127.03498077,50,59,10.84,11.0,9,12,0,0.0,50,1.0,0,0.812203,0.995932,11,false,false,never_worsened
base,observed,2382,역삼동 sk뷰 501동앞,37.50122833,127.05036163,50,31,2.62,2.0,1,4,0,0.0,49,0.98,1,0.881936,0.966452,2,false,false,never_worsened
base,observed,2383,보금자리정원,37.46632767,127.09488678,50,42,0.94,1.0,-1,2,5,0.1,29,0.58,16,0.943809,0.96619,2,false,true,intermittent_worsened
base,observed,2384,자곡사거리,37.47602844,127.10594177,50,232,1.06,1.0,0,3,0,0.0,28,0.56,22,0.98319,0.987759,2,false,false,never_worsened
base,observed,2385,학동역,37.51395035,127.03015137,50,95,3.18,3.0,0,7,3,0.06,43,0.86,4,0.907158,0.940631,9,false,true,intermittent_worsened
base,observed,2386,크린랩 본사,37.50958633,127.04090881,50,42,10.06,10.0,8,13,0,0.0,50,1.0,0,0.586191,0.825714,14,false,false,never_worsened
base,observed,2387,래미안강남힐즈 사거리,37.47245407,127.09607697,50,145,-2.48,-2.0,-6,0,37,0.74,1,0.02,12,0.969517,0.952414,1,false,true,intermittent_worsened
base,observed,2388,강남구 도시관리공단,37.51678467,127.05161285,50,85,13.72,14.0,7,18,0,0.0,50,1.0,0,0.405882,0.567294,29,false,false,never_worsened
base,observed,2389,경기여자고등학교 후문 (삼성로3길 입구),37.48616028,127.06723785,50,114,2.34,2.0,-1,6,9,0.18,35,0.7,6,0.954035,0.974561,3,false,true,intermittent_worsened
base,observed,2390,구룡마을 입구 (래미안블레스티지 아파트),37.48088074,127.06304169,50,140,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2392,구룡산 입구 (구룡산 서울둘레길 입구),37.47447205,127.05545044,50,21,1.8,2.0,1,2,0,0.0,50,1.0,0,0.912381,0.998095,2,false,false,never_worsened
base,observed,2394,개포래미안포레스트아파트 107동 앞,37.48025131,127.05419159,50,114,11.54,12.5,6,15,1,0.02,49,0.98,0,0.762807,0.864035,20,false,true,intermittent_worsened
base,observed,2396,영동3교 북단(우성캐릭터 앞 보도),37.48574066,127.05104828,50,55,0.5,1.0,-3,2,10,0.2,32,0.64,8,0.825818,0.834909,4,false,true,intermittent_worsened
base,observed,2398,더라움,37.50811005,127.0394516,50,55,7.02,6.0,3,12,0,0.0,50,1.0,0,0.598545,0.726182,9,false,false,never_worsened
base,observed,2401,밀알학교 입구 (삼성서울병원 입구),37.48656082,127.08267212,50,44,8.48,8.0,5,12,0,0.0,50,1.0,0,0.491364,0.684091,17,false,false,never_worsened
base,observed,2403,공무원연금매점 교차로 (개포주공9단지 입구),37.48871994,127.07453918,50,125,8.74,8.5,4,13,0,0.0,50,1.0,0,0.8504,0.92032,11,false,false,never_worsened
base,observed,2404,대모산입구역 4번 출구 앞,37.49180984,127.07315826,50,195,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2405,청담공원앞 교차로,37.51871109,127.05084991,50,172,28.62,29.0,24,33,0,0.0,50,1.0,0,0.22593,0.392326,59,false,false,never_worsened
base,observed,2406,논현동 광명빌딩 앞,37.5175705,127.02364349,50,33,-0.24,0.0,-1,0,10,0.2,0,0.0,40,1.0,0.992727,0,false,true,intermittent_worsened
base,observed,2407,역삼서초삼성 세무서 앞 (역삼빌딩 앞,37.49847031,127.03011322,50,227,-1.26,-2.0,-7,5,30,0.6,18,0.36,2,0.944405,0.938855,9,false,true,intermittent_worsened
base,observed,2408,강남한양수자인아파트,37.4773407,127.11327362,50,157,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2409,역삼동 디오슈페리움 (우성아파트 사거리),37.49206161,127.03074646,50,139,-4.7,-4.5,-8,-1,50,1.0,0,0.0,0,1.0,0.966187,-7,true,false,persistent_worsened
base,observed,2410,포스코피앤에스타워 (역삼역 3번출구 부근),37.49959946,127.03375244,50,170,3.9,4.0,0,8,4,0.08,44,0.88,2,0.590118,0.613059,17,false,true,intermittent_worsened
base,observed,2411,세곡동 성당,37.47296906,127.11222839,50,143,1.26,0.0,0,7,0,0.0,24,0.48,26,0.934546,0.943357,0,false,false,never_worsened
base,observed,2413,도곡역 1번 출구,37.49095917,127.05498505,50,146,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2414,도곡역 아카데미스위트 앞,37.48897171,127.05182648,50,220,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2415,한티역 롯데백화점 앞,37.49667358,127.05342865,50,135,1.24,1.0,0,2,0,0.0,43,0.86,7,0.986222,0.995408,1,false,false,never_worsened
base,observed,2416,한티역 6번 출구,37.4958992,127.05219269,50,74,-3.92,-4.0,-6,-2,50,1.0,0,0.0,0,0.999189,0.946216,-6,true,false,persistent_worsened
base,observed,2417,선정릉 디캠프(D.CAMP)앞,37.50799942,127.04524994,50,35,4.28,4.0,3,5,0,0.0,50,1.0,0,0.861714,0.984,4,false,false,never_worsened
base,observed,2418,봉은사역 7번 출구,37.51393509,127.05982208,50,108,3.26,3.0,0,7,4,0.08,40,0.8,6,0.852778,0.882963,12,false,true,intermittent_worsened
base,observed,2419,"봉은사역 1,2번 출구",37.51430893,127.05970001,50,77,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2420,학여울역 사거리(LG베스트샵 앞),37.49689484,127.07013702,50,111,-0.86,-1.0,-2,0,27,0.54,0,0.0,23,1.0,0.992252,-6,true,false,intermittent_worsened
base,observed,2422,수서동 성당 맞은편,37.48416901,127.09484863,50,64,-4.02,-4.0,-6,-3,50,1.0,0,0.0,0,1.0,0.937187,-4,true,false,persistent_worsened
base,observed,2423,영희초교 사거리(래미안개포루체하임),37.4908371,127.08065033,50,144,-1.24,0.0,-4,0,24,0.48,0,0.0,26,1.0,0.991389,-1,true,false,intermittent_worsened
base,observed,2425,세곡동 사거리(대왕초등학교 정류장),37.46461868,127.10684967,50,44,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,2426,강남한신휴플러스 6단지,37.46829605,127.10469818,50,82,0.5,0.0,0,1,1,0.02,13,0.26,36,0.843902,0.85,3,false,true,intermittent_worsened
base,observed,2427,개포고등학교 정문앞,37.48485184,127.0583725,50,110,-2.8,-2.0,-6,-1,48,0.96,0,0.0,2,0.992,0.966545,-1,true,false,persistent_worsened
base,observed,2430,강남파이낸스센터앞(역삼역2번출구),37.50024414,127.03605652,50,86,7.06,7.0,4,11,0,0.0,50,1.0,0,0.661628,0.743721,15,false,false,never_worsened
base,observed,2431,대치역 7번출구,37.49411774,127.06290436,50,165,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,3602,한국지역난방공사강남지사,37.49229431,127.09433746,50,83,-0.14,1.0,-3,2,16,0.32,28,0.56,6,0.985542,0.983855,1,false,true,intermittent_worsened
base,observed,3604,삼성중앙역 5번출구,37.51296234,127.05386353,50,93,8.96,9.0,6,12,0,0.0,50,1.0,0,0.727097,0.823441,11,false,false,never_worsened
base,observed,3606,신사동주민센터 옆,37.52422714,127.02285004,50,53,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,3609,언주초등학교 입구,37.48536682,127.03849792,50,87,-3.0,-3.0,-4,-2,50,1.0,0,0.0,0,1.0,0.965517,-2,true,false,persistent_worsened
base,observed,3610,윗반마을 입구,37.46534729,127.1088028,50,19,1.18,1.0,1,2,0,0.0,46,0.92,4,0.935789,0.997895,1,false,false,never_worsened
base,observed,3611,방죽마을 입구,37.47123337,127.10721588,50,63,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,3614,은마아파트 입구 사거리,37.49840164,127.06093597,50,182,-2.1,-2.0,-6,2,34,0.68,10,0.2,6,0.967582,0.956044,6,false,true,intermittent_worsened
base,observed,3615,서울 논현동우체국 앞,37.51446152,127.0326004,50,58,21.64,21.5,19,24,0,0.0,50,1.0,0,0.52931,0.902414,24,false,false,never_worsened
base,observed,3616,역삼중학교 앞(체육관 방향),37.49526215,127.04950714,50,41,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,3618,서울율현초교 삼거리,37.47364044,127.10702515,50,102,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,3620,청담역 11번 출구,37.51925659,127.0515976,50,22,4.24,4.0,3,5,0,0.0,50,1.0,0,0.553636,0.746364,5,false,false,never_worsened
base,observed,3622,은마아파트입구 사거리(1),37.49986649,127.0605011,50,47,1.44,1.0,0,3,2,0.04,39,0.78,9,0.929362,0.96,1,false,true,intermittent_worsened
base,observed,3623,일원에코파크 앞(개포로 방면),37.49587631,127.08650208,50,66,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,3624,대모산입구역 7번 출구 앞,37.49017715,127.07305908,50,30,0.78,1.0,0,2,0,0.0,32,0.64,18,0.906667,0.932667,3,false,false,never_worsened
base,observed,3627,압구정나들목,37.53075027,127.04160309,50,81,4.62,4.0,3,7,0,0.0,50,1.0,0,0.928148,0.985185,3,false,false,never_worsened
base,observed,3629,청담사거리(신한오피스텔빌딩 앞),37.52416229,127.0489502,50,15,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,3630,개포우성6차아파트 정문 앞,37.47685623,127.05536652,50,50,3.64,3.0,1,8,0,0.0,48,0.96,2,0.588,0.6608,12,false,false,never_worsened
base,observed,3634,국악고교 앞 교차로,37.47402191,127.04844666,50,79,2.44,1.0,0,6,0,0.0,32,0.64,18,0.922532,0.953418,4,false,false,never_worsened
base,observed,3636,삼성중앙역·플래티넘아파트 정류소,37.51264191,127.05156708,50,89,18.96,19.0,14,24,0,0.0,50,1.0,0,0.458427,0.671461,30,false,false,never_worsened
base,observed,3637,세곡데이케어센터,37.46072388,127.10287476,50,31,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,3638,신청담나들목,37.52796173,127.05162811,50,34,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,3640,일원1동주민센터앞 사거리,37.49087906,127.08795929,50,194,-10.6,-11.0,-14,-8,50,1.0,0,0.0,0,0.978866,0.924227,-1,true,false,persistent_worsened
base,observed,3641,대청역,37.49370575,127.0799942,50,170,2.44,3.0,0,4,4,0.08,41,0.82,5,0.967647,0.982,3,false,true,intermittent_worsened
base,observed,3642,LH강남힐스테이트아파트,37.47081375,127.08969879,50,92,4.88,4.0,2,9,0,0.0,50,1.0,0,0.383913,0.436956,16,false,false,never_worsened
base,observed,3643,더시그넘하우스 앞,37.47267914,127.10375977,50,92,0.06,0.0,0,1,4,0.08,6,0.12,40,0.923043,0.923696,0,false,true,intermittent_worsened
base,observed,3644,상록수아파트,37.48276138,127.08042145,50,68,11.52,12.0,7,15,0,0.0,50,1.0,0,0.291177,0.460588,29,false,false,never_worsened
base,observed,3646,선정릉역 4번 출구,37.5097847,127.04277039,50,75,15.86,16.0,11,19,0,0.0,50,1.0,0,0.545867,0.757333,23,false,false,never_worsened
base,observed,3647,구룡역 1번 출구,37.48642349,127.05931854,50,100,5.3,6.5,-1,10,5,0.1,43,0.86,2,0.8516,0.9046,10,false,true,intermittent_worsened
base,observed,3648,구룡역 4번 출구,37.48670578,127.0605011,50,24,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,3649,구룡역 5번 출구,37.48607635,127.05921936,50,83,0.72,0.5,-3,5,16,0.32,25,0.5,9,0.894699,0.903373,2,false,true,intermittent_worsened
base,observed,3651,개포동역 4번출구,37.48929596,127.06616974,50,149,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,4902,구역삼세무서 교차로,37.49524307,127.03937531,50,103,-3.04,-3.0,-6,-1,46,0.92,2,0.04,2,0.952427,0.922913,0,false,true,persistent_worsened
base,observed,4903,신사스퀘어,37.51916885,127.0189743,50,39,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,4905,강남경찰서,37.50971985,127.06679535,50,219,4.64,5.0,2,7,0,0.0,50,1.0,0,0.935068,0.956256,7,false,false,never_worsened
base,observed,4906,섬유센터 앞,37.50767136,127.06017303,50,218,21.74,22.0,18,25,0,0.0,50,1.0,0,0.886972,0.986697,20,false,false,never_worsened
base,observed,4907,극동스포츠 앞,37.5257225,127.02588654,50,82,3.88,2.0,0,8,0,0.0,41,0.82,9,0.828048,0.875366,6,false,false,never_worsened
base,observed,4908,SB타워 앞,37.52210999,127.03646088,50,39,-0.02,0.0,0,0,1,0.02,0,0.0,49,1.0,0.999487,0,false,true,intermittent_worsened
base,observed,4909,노보텔 앰배서더 앞,37.50570297,127.02919769,50,49,2.24,1.0,0,6,0,0.0,34,0.68,16,0.391428,0.437143,10,false,false,never_worsened
base,observed,4913,레베쌍트 빌딩 앞,37.51292038,127.056427,50,46,0.14,0.0,0,1,0,0.0,7,0.14,43,0.995217,0.998261,0,false,false,never_worsened
base,observed,4914,도심공항타워 앞,37.50999069,127.05847168,50,140,23.2,23.5,20,26,0,0.0,50,1.0,0,0.819,0.984714,24,false,false,never_worsened
base,observed,4915,영동중앙교회 버스정류장,37.49775314,127.03857422,50,28,2.72,3.0,1,4,0,0.0,49,0.98,1,0.745,0.842143,5,false,false,never_worsened
base,observed,4916,청담역 1번출구,37.51973724,127.05767822,50,7,0.38,0.0,0,1,0,0.0,18,0.36,32,0.728572,0.782857,1,false,false,never_worsened
base,observed,4917,일원에코파크 주차장,37.49404526,127.08678436,50,166,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,4918,매봉역 1번출구,37.48661041,127.04550934,50,83,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,4919,학여울역사거리(은마아파트),37.49665833,127.06938171,50,29,0.14,0.0,0,1,0,0.0,7,0.14,43,0.995172,1.0,0,false,false,never_worsened
base,observed,4923,수협대치동지점,37.49861526,127.0683136,50,118,-0.2,0.0,-1,0,6,0.12,0,0.0,44,1.0,0.998305,0,false,true,intermittent_worsened
base,observed,4924,논현동가구거리,37.51280975,127.02636719,50,42,1.06,1.0,1,1,0,0.0,50,1.0,0,0.970476,0.995714,1,false,false,never_worsened
base,observed,4925,청담백영빌딩 앞,37.52390289,127.04660797,50,42,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,4926,대치우성아파트 사거리,37.50099564,127.06803894,50,212,0.94,1.0,-1,3,8,0.16,29,0.58,13,0.981698,0.986132,4,false,true,intermittent_worsened
base,observed,4928,교수마을 입구,37.4818573,127.10456085,50,33,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,4929,파스쿠찌 청담사거리점 앞,37.52464676,127.04914856,50,73,-0.06,0.0,0,0,3,0.06,0,0.0,47,1.0,0.999178,0,false,true,intermittent_worsened
base,observed,4930,학여울역 1번 출구,37.49662018,127.07099915,50,53,0.38,0.0,0,1,0,0.0,14,0.28,36,0.869812,0.876981,5,false,false,never_worsened
base,observed,4931,디에이치퍼스티어아이파크 124동 앞,37.48131943,127.05435181,50,129,0.08,0.0,-3,3,20,0.4,22,0.44,8,0.835039,0.835659,6,false,true,intermittent_worsened
base,observed,4932,개포래미안포레스트 130동 맞은편,37.47748566,127.05743408,50,52,-2.92,-4.0,-5,1,35,0.7,6,0.12,9,0.982692,0.926538,0,false,true,intermittent_worsened
base,observed,4935,도곡삼성래미안,37.48920441,127.05106354,50,71,-5.68,-6.0,-8,-4,50,1.0,0,0.0,0,0.995493,0.915493,-3,true,false,persistent_worsened
base,observed,4936,SK텔레콤(T1) 인근,37.51263046,127.04283142,50,18,2.82,3.0,2,3,0,0.0,50,1.0,0,0.716666,0.873333,5,false,false,never_worsened
base,observed,4937,개포래미안포레스트126동 앞,37.47816467,127.05630493,50,55,1.3,1.0,0,2,1,0.02,41,0.82,8,0.862545,0.886182,2,false,true,intermittent_worsened
base,observed,4938,LH수서2단지 201동 앞,37.47955322,127.10666656,50,263,0.0,0.0,0,0,0,0.0,0,0.0,50,0.98616,0.98616,0,false,false,never_worsened
base,observed,4939,도산공원,37.5253067,127.03302765,50,29,3.5,4.0,3,4,0,0.0,50,1.0,0,0.875173,0.995862,4,false,false,never_worsened
base,observed,4940,한강버스 압구정 선착장,37.52643204,127.01720428,50,248,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,4941,압구정로 11길,37.52594757,127.02082825,50,39,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
base,observed,4942,율현삼거리,37.46805573,127.12036133,50,24,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
